Id,Category
23222,0
23223,16
23224,12
23225,6
23226,8
23227,18
23228,12
23229,21
23230,16
23231,10
23232,21
23233,8
23234,18
23235,10
23236,20
23237,15
23238,23
23239,17
23240,15
23241,0
23242,1
23243,24
23244,8
23245,5
23246,12
23247,6
23248,15
23249,1
23250,15
23251,25
23252,23
23253,19
23254,23
23255,20
23256,12
23257,6
23258,18
23259,15
23260,23
23261,17
23262,16
23263,15
23264,11
23265,21
23266,10
23267,1
23268,22
23269,18
23270,6
23271,20
23272,10
23273,4
23274,19
23275,18
23276,25
23277,0
23278,12
23279,6
23280,18
23281,21
23282,3
23283,13
23284,22
23285,1
23286,25
23287,23
23288,16
23289,4
23290,23
23291,11
23292,20
23293,11
23294,25
23295,24
23296,17
23297,3
23298,2
23299,7
23300,3
23301,22
23302,2
23303,12
23304,10
23305,3
23306,23
23307,5
23308,3
23309,17
23310,10
23311,25
23312,7
23313,6
23314,24
23315,23
23316,2
23317,2
23318,0
23319,10
23320,8
23321,20
23322,2
23323,16
23324,17
23325,7
23326,0
23327,23
23328,10
23329,20
23330,7
23331,1
23332,25
23333,6
23334,4
23335,22
23336,8
23337,17
23338,0
23339,19
23340,1
23341,3
23342,20
23343,18
23344,14
23345,20
23346,2
23347,3
23348,3
23349,2
23350,20
23351,13
23352,5
23353,17
23354,11
23355,12
23356,10
23357,3
23358,21
23359,21
23360,12
23361,7
23362,19
23363,20
23364,17
23365,6
23366,4
23367,14
23368,13
23369,16
23370,2
23371,0
23372,23
23373,5
23374,2
23375,6
23376,20
23377,25
23378,19
23379,18
23380,6
23381,18
23382,14
23383,22
23384,11
23385,16
23386,5
23387,22
23388,2
23389,6
23390,4
23391,17
23392,24
23393,23
23394,23
23395,3
23396,24
23397,3
23398,19
23399,22
23400,17
23401,2
23402,16
23403,0
23404,18
23405,9
23406,12
23407,1
23408,15
23409,6
23410,19
23411,25
23412,16
23413,12
23414,12
23415,12
23416,7
23417,1
23418,5
23419,13
23420,25
23421,1
23422,5
23423,0
23424,3
23425,22
23426,9
23427,16
23428,10
23429,6
23430,16
23431,20
23432,4
23433,9
23434,6
23435,21
23436,12
23437,17
23438,19
23439,23
23440,25
23441,6
23442,23
23443,0
23444,8
23445,17
23446,13
23447,12
23448,13
23449,23
23450,7
23451,20
23452,19
23453,22
23454,23
23455,25
23456,16
23457,0
23458,10
23459,20
23460,5
23461,23
23462,18
23463,16
23464,17
23465,19
23466,2
23467,5
23468,14
23469,1
23470,25
23471,9
23472,17
23473,16
23474,20
23475,4
23476,14
23477,3
23478,0
23479,18
23480,0
23481,17
23482,3
23483,10
23484,10
23485,15
23486,20
23487,15
23488,4
23489,14
23490,6
23491,5
23492,9
23493,7
23494,5
23495,13
23496,22
23497,14
23498,23
23499,6
23500,15
23501,13
23502,1
23503,25
23504,7
23505,22
23506,8
23507,3
23508,21
23509,0
23510,24
23511,3
23512,1
23513,20
23514,25
23515,1
23516,6
23517,4
23518,0
23519,5
23520,20
23521,22
23522,12
23523,16
23524,23
23525,12
23526,4
23527,12
23528,20
23529,9
23530,12
23531,9
23532,25
23533,1
23534,23
23535,18
23536,20
23537,2
23538,10
23539,0
23540,17
23541,11
23542,0
23543,10
23544,25
23545,16
23546,17
23547,21
23548,0
23549,2
23550,0
23551,0
23552,8
23553,2
23554,22
23555,22
23556,11
23557,22
23558,17
23559,9
23560,15
23561,15
23562,3
23563,24
23564,4
23565,25
23566,10
23567,6
23568,23
23569,12
23570,12
23571,21
23572,14
23573,3
23574,3
23575,19
23576,20
23577,16
23578,11
23579,9
23580,13
23581,25
23582,10
23583,14
23584,4
23585,21
23586,1
23587,13
23588,25
23589,5
23590,23
23591,14
23592,14
23593,15
23594,17
23595,3
23596,24
23597,7
23598,15
23599,20
23600,1
23601,15
23602,23
23603,17
23604,17
23605,25
23606,22
23607,6
23608,25
23609,18
23610,22
23611,21
23612,12
23613,20
23614,16
23615,18
23616,11
23617,19
23618,24
23619,13
23620,21
23621,25
23622,7
23623,16
23624,14
23625,16
23626,17
23627,3
23628,5
23629,2
23630,13
23631,12
23632,14
23633,13
23634,11
23635,13
23636,19
23637,16
23638,3
23639,20
23640,7
23641,20
23642,10
23643,14
23644,3
23645,4
23646,0
23647,2
23648,6
23649,17
23650,25
23651,20
23652,0
23653,7
23654,19
23655,22
23656,24
23657,2
23658,21
23659,3
23660,23
23661,0
23662,19
23663,2
23664,12
23665,5
23666,6
23667,18
23668,7
23669,20
23670,22
23671,3
23672,1
23673,19
23674,7
23675,20
23676,18
23677,14
23678,10
23679,21
23680,20
23681,20
23682,3
23683,7
23684,13
23685,8
23686,1
23687,13
23688,22
23689,1
23690,18
23691,12
23692,23
23693,4
23694,15
23695,7
23696,13
23697,17
23698,18
23699,5
23700,9
23701,5
23702,11
23703,10
23704,6
23705,6
23706,15
23707,4
23708,1
23709,22
23710,23
23711,9
23712,7
23713,1
23714,18
23715,24
23716,0
23717,21
23718,23
23719,16
23720,24
23721,14
23722,22
23723,11
23724,16
23725,24
23726,19
23727,4
23728,7
23729,12
23730,13
23731,20
23732,17
23733,12
23734,22
23735,5
23736,23
23737,16
23738,8
23739,1
23740,17
23741,7
23742,14
23743,21
23744,12
23745,15
23746,10
23747,13
23748,9
23749,21
23750,25
23751,3
23752,13
23753,13
23754,13
23755,4
23756,21
23757,21
23758,22
23759,7
23760,6
23761,4
23762,4
23763,3
23764,22
23765,13
23766,19
23767,4
23768,3
23769,1
23770,24
23771,13
23772,0
23773,20
23774,14
23775,5
23776,17
23777,16
23778,15
23779,13
23780,4
23781,18
23782,17
23783,12
23784,11
23785,3
23786,5
23787,13
23788,3
23789,16
23790,14
23791,2
23792,20
23793,2
23794,25
23795,19
23796,14
23797,4
23798,15
23799,17
23800,20
23801,5
23802,21
23803,7
23804,25
23805,21
23806,10
23807,19
23808,25
23809,21
23810,23
23811,7
23812,15
23813,24
23814,19
23815,8
23816,11
23817,6
23818,4
23819,4
23820,3
23821,22
23822,21
23823,10
23824,14
23825,22
23826,21
23827,3
23828,24
23829,15
23830,0
23831,1
23832,14
23833,14
23834,22
23835,5
23836,10
23837,24
23838,16
23839,19
23840,21
23841,1
23842,14
23843,9
23844,20
23845,2
23846,7
23847,6
23848,4
23849,25
23850,11
23851,24
23852,25
23853,11
23854,12
23855,10
23856,12
23857,3
23858,10
23859,1
23860,15
23861,24
23862,23
23863,20
23864,4
23865,14
23866,9
23867,10
23868,14
23869,7
23870,21
23871,18
23872,12
23873,7
23874,17
23875,13
23876,13
23877,1
23878,16
23879,11
23880,18
23881,6
23882,4
23883,25
23884,13
23885,3
23886,10
23887,6
23888,2
23889,21
23890,8
23891,1
23892,6
23893,8
23894,20
23895,1
23896,13
23897,13
23898,16
23899,12
23900,22
23901,20
23902,0
23903,3
23904,24
23905,24
23906,22
23907,10
23908,22
23909,6
23910,12
23911,14
23912,9
23913,4
23914,1
23915,15
23916,13
23917,1
23918,3
23919,6
23920,23
23921,24
23922,15
23923,18
23924,19
23925,12
23926,14
23927,0
23928,5
23929,7
23930,15
23931,19
23932,14
23933,20
23934,24
23935,4
23936,15
23937,10
23938,17
23939,13
23940,24
23941,24
23942,17
23943,11
23944,21
23945,19
23946,7
23947,13
23948,2
23949,19
23950,20
23951,13
23952,14
23953,24
23954,0
23955,14
23956,14
23957,23
23958,12
23959,2
23960,23
23961,8
23962,17
23963,22
23964,3
23965,9
23966,18
23967,16
23968,20
23969,9
23970,19
23971,13
23972,25
23973,22
23974,2
23975,2
23976,12
23977,16
23978,21
23979,15
23980,21
23981,12
23982,3
23983,4
23984,12
23985,22
23986,11
23987,5
23988,18
23989,9
23990,20
23991,22
23992,12
23993,25
23994,6
23995,1
23996,10
23997,23
23998,9
23999,10
24000,15
24001,12
24002,19
24003,16
24004,12
24005,18
24006,6
24007,17
24008,14
24009,11
24010,13
24011,3
24012,11
24013,24
24014,4
24015,2
24016,21
24017,25
24018,2
24019,13
24020,24
24021,15
24022,22
24023,15
24024,3
24025,23
24026,7
24027,16
24028,24
24029,3
24030,11
24031,19
24032,12
24033,8
24034,14
24035,5
24036,10
24037,12
24038,18
24039,4
24040,22
24041,17
24042,2
24043,10
24044,23
24045,23
24046,9
24047,3
24048,25
24049,3
24050,16
24051,12
24052,15
24053,21
24054,22
24055,24
24056,7
24057,13
24058,2
24059,9
24060,9
24061,16
24062,3
24063,12
24064,22
24065,0
24066,7
24067,25
24068,13
24069,19
24070,8
24071,11
24072,3
24073,23
24074,2
24075,7
24076,25
24077,23
24078,23
24079,10
24080,6
24081,0
24082,13
24083,20
24084,20
24085,16
24086,13
24087,4
24088,24
24089,17
24090,17
24091,16
24092,6
24093,11
24094,20
24095,23
24096,23
24097,23
24098,1
24099,21
24100,12
24101,1
24102,18
24103,8
24104,16
24105,8
24106,8
24107,7
24108,21
24109,22
24110,21
24111,3
24112,9
24113,22
24114,14
24115,17
24116,14
24117,20
24118,17
24119,14
24120,12
24121,12
24122,2
24123,10
24124,18
24125,7
24126,0
24127,15
24128,7
24129,11
24130,14
24131,1
24132,17
24133,4
24134,22
24135,6
24136,8
24137,14
24138,7
24139,20
24140,12
24141,3
24142,11
24143,9
24144,16
24145,2
24146,3
24147,7
24148,5
24149,7
24150,6
24151,3
24152,6
24153,15
24154,23
24155,5
24156,18
24157,8
24158,18
24159,12
24160,22
24161,25
24162,2
24163,0
24164,22
24165,2
24166,15
24167,12
24168,12
24169,13
24170,9
24171,1
24172,8
24173,7
24174,1
24175,17
24176,15
24177,13
24178,18
24179,12
24180,25
24181,4
24182,18
24183,4
24184,10
24185,8
24186,16
24187,10
24188,2
24189,22
24190,17
24191,2
24192,21
24193,3
24194,17
24195,13
24196,12
24197,16
24198,13
24199,8
24200,4
24201,4
24202,10
24203,16
24204,18
24205,8
24206,3
24207,12
24208,24
24209,20
24210,7
24211,18
24212,8
24213,18
24214,0
24215,0
24216,16
24217,8
24218,22
24219,13
24220,9
24221,1
24222,15
24223,0
24224,1
24225,8
24226,23
24227,18
24228,20
24229,3
24230,19
24231,14
24232,16
24233,17
24234,24
24235,9
24236,3
24237,15
24238,2
24239,7
24240,5
24241,17
24242,16
24243,7
24244,10
24245,23
24246,15
24247,16
24248,22
24249,4
24250,14
24251,5
24252,12
24253,14
24254,1
24255,8
24256,22
24257,4
24258,7
24259,25
24260,20
24261,5
24262,19
24263,3
24264,24
24265,10
24266,16
24267,1
24268,0
24269,15
24270,19
24271,8
24272,22
24273,21
24274,24
24275,7
24276,5
24277,13
24278,21
24279,18
24280,0
24281,16
24282,18
24283,15
24284,13
24285,7
24286,0
24287,9
24288,18
24289,2
24290,13
24291,3
24292,4
24293,6
24294,0
24295,3
24296,24
24297,2
24298,11
24299,15
24300,7
24301,25
24302,23
24303,12
24304,8
24305,8
24306,16
24307,5
24308,16
24309,3
24310,4
24311,23
24312,24
24313,25
24314,14
24315,10
24316,14
24317,23
24318,11
24319,3
24320,14
24321,3
24322,1
24323,3
24324,3
24325,14
24326,11
24327,15
24328,12
24329,18
24330,9
24331,5
24332,17
24333,21
24334,23
24335,7
24336,14
24337,23
24338,22
24339,15
24340,14
24341,2
24342,7
24343,25
24344,5
24345,7
24346,24
24347,16
24348,17
24349,2
24350,23
24351,15
24352,20
24353,2
24354,9
24355,15
24356,4
24357,18
24358,10
24359,17
24360,9
24361,11
24362,18
24363,16
24364,11
24365,4
24366,12
24367,22
24368,22
24369,20
24370,14
24371,25
24372,16
24373,22
24374,10
24375,18
24376,3
24377,14
24378,7
24379,0
24380,20
24381,8
24382,19
24383,17
24384,22
24385,13
24386,12
24387,1
24388,19
24389,22
24390,19
24391,8
24392,20
24393,7
24394,10
24395,19
24396,20
24397,8
24398,1
24399,0
24400,23
24401,15
24402,0
24403,0
24404,16
24405,2
24406,13
24407,17
24408,2
24409,16
24410,22
24411,9
24412,0
24413,18
24414,6
24415,4
24416,4
24417,22
24418,19
24419,23
24420,24
24421,16
24422,9
24423,9
24424,1
24425,24
24426,12
24427,2
24428,0
24429,23
24430,3
24431,9
24432,13
24433,11
24434,23
24435,9
24436,2
24437,4
24438,12
24439,13
24440,15
24441,18
24442,6
24443,4
24444,4
24445,5
24446,13
24447,4
24448,1
24449,9
24450,0
24451,24
24452,10
24453,21
24454,17
24455,10
24456,11
24457,7
24458,12
24459,17
24460,17
24461,20
24462,5
24463,25
24464,17
24465,5
24466,13
24467,4
24468,8
24469,23
24470,22
24471,7
24472,23
24473,4
24474,4
24475,23
24476,10
24477,11
24478,10
24479,17
24480,4
24481,23
24482,1
24483,12
24484,6
24485,10
24486,23
24487,3
24488,20
24489,25
24490,3
24491,17
24492,1
24493,21
24494,2
24495,22
24496,21
24497,10
24498,19
24499,1
24500,0
24501,14
24502,12
24503,25
24504,13
24505,12
24506,8
24507,15
24508,7
24509,16
24510,17
24511,13
24512,4
24513,3
24514,4
24515,2
24516,4
24517,21
24518,14
24519,24
24520,0
24521,16
24522,22
24523,4
24524,22
24525,13
24526,6
24527,12
24528,2
24529,0
24530,13
24531,5
24532,23
24533,20
24534,0
24535,21
24536,15
24537,22
24538,16
24539,25
24540,3
24541,18
24542,2
24543,17
24544,0
24545,6
24546,23
24547,20
24548,24
24549,6
24550,4
24551,6
24552,10
24553,3
24554,18
24555,2
24556,3
24557,20
24558,22
24559,1
24560,22
24561,22
24562,22
24563,13
24564,15
24565,4
24566,11
24567,1
24568,3
24569,3
24570,14
24571,19
24572,4
24573,0
24574,2
24575,20
24576,17
24577,15
24578,15
24579,21
24580,24
24581,0
24582,23
24583,17
24584,7
24585,21
24586,12
24587,7
24588,8
24589,23
24590,10
24591,0
24592,3
24593,12
24594,7
24595,10
24596,11
24597,5
24598,19
24599,0
24600,3
24601,12
24602,18
24603,25
24604,6
24605,9
24606,1
24607,0
24608,12
24609,1
24610,24
24611,10
24612,17
24613,23
24614,22
24615,13
24616,2
24617,12
24618,3
24619,25
24620,0
24621,14
24622,6
24623,13
24624,3
24625,18
24626,7
24627,7
24628,6
24629,6
24630,21
24631,10
24632,13
24633,11
24634,23
24635,20
24636,12
24637,2
24638,4
24639,11
24640,8
24641,10
24642,20
24643,5
24644,18
24645,3
24646,20
24647,21
24648,10
24649,22
24650,6
24651,17
24652,22
24653,1
24654,6
24655,17
24656,20
24657,11
24658,6
24659,15
24660,0
24661,13
24662,8
24663,0
24664,3
24665,6
24666,23
24667,7
24668,13
24669,2
24670,15
24671,14
24672,16
24673,5
24674,10
24675,1
24676,2
24677,10
24678,2
24679,18
24680,13
24681,13
24682,24
24683,22
24684,20
24685,22
24686,20
24687,21
24688,20
24689,16
24690,14
24691,20
24692,9
24693,1
24694,14
24695,21
24696,20
24697,19
24698,12
24699,16
24700,22
24701,3
24702,21
24703,5
24704,14
24705,7
24706,2
24707,9
24708,10
24709,23
24710,13
24711,0
24712,16
24713,24
24714,23
24715,4
24716,11
24717,16
24718,0
24719,0
24720,19
24721,3
24722,24
24723,5
24724,10
24725,12
24726,13
24727,23
24728,20
24729,16
24730,13
24731,10
24732,20
24733,20
24734,13
24735,13
24736,10
24737,18
24738,13
24739,3
24740,24
24741,13
24742,7
24743,12
24744,13
24745,19
24746,18
24747,4
24748,18
24749,0
24750,13
24751,22
24752,10
24753,8
24754,20
24755,23
24756,0
24757,12
24758,14
24759,15
24760,12
24761,1
24762,0
24763,21
24764,9
24765,10
24766,19
24767,25
24768,7
24769,4
24770,12
24771,14
24772,21
24773,13
24774,12
24775,14
24776,5
24777,18
24778,22
24779,6
24780,5
24781,19
24782,2
24783,21
24784,10
24785,11
24786,20
24787,18
24788,7
24789,7
24790,25
24791,16
24792,22
24793,7
24794,6
24795,20
24796,16
24797,13
24798,23
24799,2
24800,16
24801,24
24802,5
24803,9
24804,5
24805,2
24806,23
24807,1
24808,15
24809,7
24810,8
24811,3
24812,9
24813,7
24814,24
24815,11
24816,17
24817,10
24818,5
24819,2
24820,7
24821,18
24822,4
24823,22
24824,5
24825,21
24826,12
24827,17
24828,15
24829,13
24830,15
24831,22
24832,0
24833,6
24834,18
24835,7
24836,17
24837,7
24838,7
24839,0
24840,15
24841,4
24842,16
24843,13
24844,2
24845,5
24846,21
24847,17
24848,14
24849,22
24850,20
24851,20
24852,4
24853,17
24854,15
24855,10
24856,11
24857,15
24858,8
24859,0
24860,1
24861,5
24862,1
24863,3
24864,13
24865,5
24866,18
24867,12
24868,16
24869,0
24870,6
24871,17
24872,21
24873,11
24874,21
24875,6
24876,7
24877,9
24878,13
24879,11
24880,17
24881,23
24882,2
24883,13
24884,7
24885,20
24886,24
24887,10
24888,16
24889,15
24890,1
24891,11
24892,3
24893,13
24894,25
24895,19
24896,15
24897,19
24898,8
24899,2
24900,5
24901,15
24902,14
24903,10
24904,12
24905,3
24906,14
24907,8
24908,12
24909,11
24910,20
24911,13
24912,3
24913,22
24914,7
24915,4
24916,10
24917,3
24918,6
24919,13
24920,19
24921,25
24922,15
24923,9
24924,20
24925,1
24926,23
24927,24
24928,15
24929,6
24930,5
24931,5
24932,7
24933,15
24934,6
24935,14
24936,3
24937,10
24938,18
24939,15
24940,13
24941,12
24942,22
24943,18
24944,1
24945,12
24946,0
24947,13
24948,5
24949,1
24950,16
24951,19
24952,0
24953,15
24954,0
24955,3
24956,0
24957,7
24958,7
24959,20
24960,23
24961,12
24962,21
24963,0
24964,20
24965,24
24966,11
24967,19
24968,12
24969,15
24970,5
24971,7
24972,4
24973,14
24974,14
24975,24
24976,17
24977,25
24978,4
24979,1
24980,14
24981,17
24982,20
24983,21
24984,13
24985,10
24986,9
24987,2
24988,9
24989,6
24990,15
24991,12
24992,1
24993,10
24994,0
24995,5
24996,20
24997,18
24998,7
24999,12
25000,23
25001,0
25002,20
25003,22
25004,8
25005,23
25006,9
25007,2
25008,7
25009,19
25010,19
25011,25
25012,24
25013,21
25014,18
25015,9
25016,4
25017,21
25018,5
25019,19
25020,13
25021,9
25022,14
25023,11
25024,4
25025,14
25026,8
25027,22
25028,3
25029,13
25030,18
25031,1
25032,4
25033,1
25034,18
25035,7
25036,23
25037,15
25038,23
25039,10
25040,7
25041,12
25042,6
25043,0
25044,24
25045,14
25046,22
25047,21
25048,2
25049,3
25050,14
25051,9
25052,13
25053,22
25054,8
25055,0
25056,10
25057,4
25058,17
25059,0
25060,25
25061,15
25062,14
25063,22
25064,9
25065,0
25066,17
25067,19
25068,23
25069,1
25070,14
25071,12
25072,20
25073,3
25074,3
25075,3
25076,16
25077,24
25078,5
25079,17
25080,8
25081,1
25082,6
25083,14
25084,9
25085,9
25086,6
25087,6
25088,19
25089,16
25090,20
25091,23
25092,17
25093,16
25094,1
25095,6
25096,23
25097,20
25098,16
25099,23
25100,21
25101,16
25102,12
25103,2
25104,1
25105,12
25106,2
25107,9
25108,3
25109,11
25110,2
25111,22
25112,24
25113,1
25114,25
25115,16
25116,1
25117,7
25118,14
25119,16
25120,12
25121,1
25122,5
25123,19
25124,1
25125,5
25126,15
25127,12
25128,22
25129,21
25130,4
25131,23
25132,24
25133,0
25134,7
25135,17
25136,1
25137,9
25138,10
25139,13
25140,14
25141,8
25142,2
25143,0
25144,23
25145,21
25146,4
25147,12
25148,1
25149,14
25150,11
25151,22
25152,24
25153,13
25154,22
25155,11
25156,21
25157,0
25158,19
25159,16
25160,14
25161,10
25162,13
25163,24
25164,3
25165,10
25166,5
25167,6
25168,22
25169,21
25170,20
25171,22
25172,16
25173,23
25174,20
25175,17
25176,20
25177,25
25178,13
25179,15
25180,14
25181,1
25182,10
25183,21
25184,25
25185,4
25186,22
25187,4
25188,24
25189,12
25190,12
25191,7
25192,7
25193,23
25194,0
25195,19
25196,13
25197,7
25198,6
25199,6
25200,7
25201,0
25202,2
25203,16
25204,5
25205,14
25206,3
25207,25
25208,22
25209,12
25210,23
25211,9
25212,10
25213,3
25214,12
25215,20
25216,8
25217,24
25218,16
25219,20
25220,5
25221,7
25222,16
25223,12
25224,22
25225,20
25226,15
25227,20
25228,8
25229,22
25230,3
25231,15
25232,5
25233,12
25234,17
25235,1
25236,1
25237,15
25238,1
25239,23
25240,4
25241,12
25242,10
25243,17
25244,12
25245,4
25246,16
25247,10
25248,25
25249,23
25250,18
25251,22
25252,0
25253,13
25254,18
25255,8
25256,16
25257,20
25258,23
25259,3
25260,7
25261,18
25262,2
25263,15
25264,22
25265,6
25266,13
25267,5
25268,10
25269,4
25270,25
25271,19
25272,10
25273,20
25274,24
25275,8
25276,25
25277,13
25278,21
25279,17
25280,8
25281,13
25282,13
25283,19
25284,0
25285,23
25286,4
25287,9
25288,1
25289,21
25290,4
25291,13
25292,14
25293,25
25294,16
25295,8
25296,22
25297,23
25298,2
25299,2
25300,12
25301,1
25302,21
25303,12
25304,2
25305,4
25306,0
25307,1
25308,6
25309,22
25310,8
25311,6
25312,12
25313,20
25314,12
25315,16
25316,1
25317,22
25318,15
25319,9
25320,17
25321,18
25322,3
25323,2
25324,16
25325,1
25326,14
25327,1
25328,22
25329,1
25330,3
25331,23
25332,15
25333,13
25334,3
25335,25
25336,11
25337,7
25338,24
25339,3
25340,13
25341,25
25342,15
25343,11
25344,7
25345,12
25346,2
25347,9
25348,15
25349,13
25350,6
25351,19
25352,3
25353,16
25354,18
25355,25
25356,3
25357,2
25358,16
25359,7
25360,25
25361,9
25362,7
25363,17
25364,0
25365,1
25366,7
25367,19
25368,21
25369,13
25370,22
25371,18
25372,16
25373,12
25374,2
25375,12
25376,14
25377,16
25378,16
25379,24
25380,16
25381,6
25382,23
25383,2
25384,1
25385,14
25386,22
25387,23
25388,24
25389,10
25390,21
25391,19
25392,9
25393,19
25394,25
25395,7
25396,11
25397,16
25398,14
25399,12
25400,23
25401,24
25402,22
25403,13
25404,5
25405,15
25406,21
25407,1
25408,12
25409,8
25410,2
25411,7
25412,8
25413,15
25414,5
25415,16
25416,13
25417,25
25418,17
25419,4
25420,12
25421,10
25422,11
25423,20
25424,25
25425,21
25426,0
25427,15
25428,20
25429,14
25430,14
25431,5
25432,22
25433,10
25434,6
25435,6
25436,18
25437,14
25438,11
25439,13
25440,18
25441,12
25442,25
25443,12
25444,4
25445,10
25446,9
25447,16
25448,18
25449,23
25450,14
25451,17
25452,1
25453,13
25454,15
25455,2
25456,25
25457,13
25458,23
25459,9
25460,3
25461,14
25462,2
25463,17
25464,9
25465,18
25466,24
25467,9
25468,4
25469,7
25470,1
25471,3
25472,6
25473,15
25474,23
25475,15
25476,14
25477,6
25478,13
25479,7
25480,12
25481,4
25482,11
25483,1
25484,13
25485,1
25486,13
25487,24
25488,15
25489,8
25490,0
25491,0
25492,22
25493,12
25494,2
25495,24
25496,3
25497,3
25498,23
25499,2
25500,12
25501,20
25502,16
25503,15
25504,12
25505,5
25506,19
25507,10
25508,24
25509,22
25510,17
25511,0
25512,18
25513,10
25514,23
25515,19
25516,13
25517,20
25518,7
25519,7
25520,20
25521,15
25522,10
25523,3
25524,24
25525,23
25526,20
25527,1
25528,22
25529,14
25530,2
25531,1
25532,11
25533,22
25534,21
25535,7
25536,10
25537,4
25538,23
25539,5
25540,10
25541,3
25542,19
25543,2
25544,1
25545,17
25546,5
25547,0
25548,8
25549,18
25550,14
25551,15
25552,16
25553,23
25554,2
25555,21
25556,13
25557,2
25558,2
25559,2
25560,3
25561,4
25562,20
25563,0
25564,19
25565,1
25566,14
25567,13
25568,13
25569,0
25570,15
25571,17
25572,10
25573,19
25574,23
25575,12
25576,4
25577,20
25578,24
25579,21
25580,4
25581,24
25582,17
25583,22
25584,0
25585,18
25586,13
25587,2
25588,3
25589,16
25590,17
25591,1
25592,0
25593,12
25594,21
25595,14
25596,3
25597,10
25598,8
25599,4
25600,18
25601,11
25602,10
25603,7
25604,17
25605,24
25606,15
25607,10
25608,18
25609,24
25610,4
25611,5
25612,6
25613,22
25614,18
25615,0
25616,9
25617,24
25618,11
25619,3
25620,16
25621,21
25622,4
25623,8
25624,1
25625,4
25626,5
25627,2
25628,19
25629,12
25630,25
25631,14
25632,14
25633,15
25634,24
25635,15
25636,11
25637,10
25638,10
25639,6
25640,15
25641,16
25642,7
25643,17
25644,10
25645,14
25646,3
25647,18
25648,23
25649,21
25650,19
25651,6
25652,5
25653,20
25654,25
25655,4
25656,4
25657,14
25658,10
25659,17
25660,19
25661,1
25662,1
25663,20
25664,1
25665,2
25666,12
25667,12
25668,14
25669,20
25670,11
25671,24
25672,8
25673,4
25674,18
25675,9
25676,19
25677,13
25678,24
25679,25
25680,2
25681,2
25682,25
25683,22
25684,4
25685,22
25686,4
25687,22
25688,15
25689,21
25690,2
25691,22
25692,15
25693,12
25694,3
25695,7
25696,8
25697,7
25698,13
25699,18
25700,0
25701,3
25702,23
25703,19
25704,0
25705,24
25706,21
25707,16
25708,7
25709,12
25710,18
25711,5
25712,19
25713,22
25714,10
25715,20
25716,19
25717,16
25718,21
25719,13
25720,4
25721,20
25722,5
25723,10
25724,20
25725,0
25726,10
25727,25
25728,1
25729,17
25730,17
25731,12
25732,0
25733,9
25734,20
25735,19
25736,16
25737,20
25738,0
25739,16
25740,3
25741,12
25742,22
25743,24
25744,20
25745,2
25746,12
25747,18
25748,0
25749,16
25750,4
25751,22
25752,18
25753,19
25754,5
25755,8
25756,22
25757,5
25758,20
25759,23
25760,24
25761,2
25762,25
25763,2
25764,13
25765,13
25766,9
25767,14
25768,0
25769,6
25770,18
25771,2
25772,23
25773,17
25774,24
25775,16
25776,25
25777,22
25778,15
25779,15
25780,0
25781,25
25782,21
25783,1
25784,17
25785,18
25786,25
25787,23
25788,9
25789,6
25790,11
25791,14
25792,7
25793,13
25794,24
25795,4
25796,20
25797,13
25798,0
25799,8
25800,1
25801,12
25802,11
25803,13
25804,7
25805,12
25806,21
25807,1
25808,14
25809,17
25810,2
25811,25
25812,2
25813,18
25814,17
25815,14
25816,16
25817,8
25818,22
25819,4
25820,20
25821,25
25822,2
25823,15
25824,4
25825,15
25826,19
25827,3
25828,24
25829,18
25830,1
25831,4
25832,22
25833,21
25834,12
25835,23
25836,15
25837,16
25838,13
25839,7
25840,17
25841,10
25842,20
25843,24
25844,22
25845,16
25846,17
25847,16
25848,6
25849,24
25850,0
25851,17
25852,3
25853,14
25854,0
25855,8
25856,24
25857,17
25858,20
25859,18
25860,4
25861,7
25862,3
25863,22
25864,1
25865,3
25866,25
25867,10
25868,20
25869,23
25870,8
25871,20
25872,12
25873,7
25874,7
25875,14
25876,19
25877,6
25878,15
25879,10
25880,1
25881,19
25882,2
25883,10
25884,7
25885,17
25886,12
25887,21
25888,20
25889,20
25890,19
25891,25
25892,22
25893,23
25894,0
25895,18
25896,20
25897,9
25898,5
25899,25
25900,13
25901,18
25902,25
25903,13
25904,3
25905,20
25906,15
25907,12
25908,6
25909,20
25910,14
25911,19
25912,24
25913,13
25914,14
25915,17
25916,5
25917,11
25918,4
25919,6
25920,16
25921,18
25922,13
25923,17
25924,16
25925,13
25926,17
25927,17
25928,20
25929,18
25930,7
25931,18
25932,24
25933,17
25934,16
25935,24
25936,15
25937,22
25938,24
25939,18
25940,16
25941,15
25942,1
25943,23
25944,23
25945,12
25946,19
25947,7
25948,23
25949,6
25950,4
25951,12
25952,12
25953,23
25954,21
25955,12
25956,16
25957,25
25958,6
25959,21
25960,13
25961,24
25962,0
25963,20
25964,22
25965,11
25966,7
25967,0
25968,2
25969,10
25970,12
25971,19
25972,20
25973,3
25974,1
25975,16
25976,0
25977,10
25978,15
25979,24
25980,0
25981,17
25982,16
25983,2
25984,12
25985,21
25986,2
25987,15
25988,20
25989,2
25990,25
25991,9
25992,23
25993,0
25994,21
25995,13
25996,12
25997,23
25998,19
25999,10
26000,22
26001,16
26002,20
26003,0
26004,13
26005,14
26006,5
26007,20
26008,17
26009,12
26010,16
26011,4
26012,25
26013,16
26014,2
26015,5
26016,3
26017,16
26018,19
26019,12
