id,flag_b
CBDDAEK,0
CBDDBGK,0
CBDDBHK,0
CBDDBKK,0
CBDDCUK,0
CBDDDAK,0
CBDDE5K,0
CBDDE9K,0
CBDDEJK,0
CBDDF5K,0
CBDDF8K,0
CBDDFOK,0
CBDDG7K,0
CBDDH1K,0
CBDDI6K,0
CBDDIMK,0
CBDDINK,1
CBDDJ9K,0
CBDDJJK,0
CBDDK1K,0
CBDDK2K,0
CBDDK8K,0
CBDDLAK,0
CBDDLCK,0
CBDDLIK,0
CBDDLSK,0
CBDDM1K,1
CBDDMJK,1
CBDDMVK,0
CBDDNJK,0
CBDDPFK,0
CBDDPOK,0
CBDDQQK,0
CBDDQUK,0
CBDDQZK,0
CBDDREK,0
CBDDRJK,0
CBDDRXK,0
CBDDS3K,0
CBDDSGK,0
CBDDSRK,1
CBDDUCK,0
CBDDUNK,0
CBDDUQK,0
CBDDV7K,0
CBDDVAK,0
CBDDVKK,0
CBDDVVK,0
CBDDWZK,0
CBDDYAK,0
CBDDYDK,0
CBDDYGK,0
CBDDZ7K,1
CBDDZEK,0
CBDE03K,0
CBDE0VK,1
CBDE1WK,0
CBDE1XK,0
CBDE20K,0
CBDE23K,0
CBDE2BK,0
CBDE2GK,0
CBDE2QK,0
CBDE2ZK,0
CBDE3LK,0
CBDE62K,1
CBDE6IK,1
CBDE6NK,0
CBDE6YK,0
CBDE7WK,0
CBDE86K,0
CBDE8NK,0
CBDE8ZK,1
CBDEA6K,0
CBDEABK,0
CBDEADK,1
CBDEAGK,0
CBDEANK,0
CBDEAQK,0
CBDEB0K,0
CBDEB6K,0
CBDEB9K,1
CBDEBFK,0
CBDEBMK,0
CBDEBNK,0
CBDEC9K,0
CBDECDK,1
CBDECQK,0
CBDEDBK,0
CBDEDKK,0
CBDEDRK,0
CBDEEOK,1
CBDEFOK,1
CBDEG3K,0
CBDEG7K,0
CBDEG9K,0
CBDEGSK,0
CBDEGTK,0
CBDEGZK,0
CBDEHFK,0
CBDEHRK,0
CBDEIFK,0
CBDEIKK,0
CBDEINK,1
CBDEIWK,0
CBDEJ5K,0
CBDEJ8K,0
CBDEJEK,0
CBDEJJK,0
CBDEKHK,0
CBDEKLK,0
CBDEKZK,0
CBDEL3K,0
CBDEL8K,0
CBDELDK,0
CBDELIK,0
CBDEMDK,0
CBDEMEK,0
CBDEMXK,0
CBDENEK,0
CBDENIK,0
CBDENLK,0
CBDENOK,0
CBDEO3K,0
CBDEOCK,0
CBDEOIK,1
CBDEOWK,0
CBDEPJK,1
CBDEPZK,0
CBDEQ7K,0
CBDEQMK,0
CBDEQNK,0
CBDEQOK,0
CBDEQVK,0
CBDER2K,0
CBDERTK,0
CBDESUK,0
CBDESZK,0
CBDETTK,1
CBDEUMK,1
CBDEURK,1
CBDEUTK,0
CBDEUYK,0
CBDEVJK,0
CBDEVPK,0
CBDEW0K,0
CBDEW3K,0
CBDEXTK,0
CBDEY7K,0
CBDEYOK,1
CBDEYYK,0
CBDEZ3K,0
CBDEZ4K,0
CBDEZ7K,0
CBDEZIK,0
CBDEZJK,0
CBDF04K,0
CBDF0CK,0
CBDF0YK,0
CBDF1QK,0
CBDF27K,1
CBDF28K,0
CBDF29K,0
CBDF2EK,0
CBDF3HK,0
CBDF3XK,0
CBDF53K,0
CBDF6KK,0
CBDF6LK,1
CBDF70K,0
CBDF7EK,1
CBDF7QK,0
CBDF7XK,0
CBDF85K,0
CBDF8YK,0
CBDF9XK,0
CBDFA0K,0
CBDFA5K,1
CBDFAGK,0
CBDFATK,0
CBDFBTK,0
CBDFC8K,0
CBDFCAK,0
CBDFCPK,0
CBDFCXK,0
CBDFD6K,0
CBDFDYK,0
CBDFEOK,0
CBDFEVK,0
CBDFF1K,0
CBDFFHK,1
CBDFFRK,0
CBDFG1K,1
CBDFI6K,0
CBDFIGK,1
CBDFIUK,1
CBDFJ3K,0
CBDFJ6K,0
CBDFJLK,0
CBDFK6K,0
CBDFKTK,0
CBDFKWK,0
CBDFKXK,0
CBDFLZK,0
CBDFM9K,0
CBDFN9K,1
CBDFNCK,1
CBDFNKK,0
CBDFOJK,1
CBDFONK,0
CBDFP1K,0
CBDFPRK,1
CBDFQ4K,0
CBDFQJK,0
CBDFQPK,0
CBDFQSK,0
CBDFS4K,0
CBDFT4K,1
CBDFTPK,0
CBDFU7K,0
CBDFULK,0
CBDFUYK,0
CBDFV3K,1
CBDFV6K,1
CBDFVPK,0
CBDFVVK,0
CBDFW0K,0
CBDFWCK,0
CBDFWGK,0
CBDFX1K,0
CBDFXIK,0
CBDFXLK,0
CBDFXTK,0
CBDFXVK,0
CBDFXYK,0
CBDFXZK,0
CBDFY6K,0
CBDG04K,1
CBDG0CK,0
CBDG0WK,0
CBDG18K,0
CBDG1AK,0
CBDG1NK,0
CBDG23K,0
CBDG2GK,0
CBDG2XK,0
CBDG3SK,1
CBDG3ZK,0
CBDG45K,0
CBDG4LK,0
CBDG5JK,0
CBDG5XK,0
CBDG6DK,0
CBDG78K,0
CBDG7AK,0
CBDG7GK,0
CBDG7RK,0
CBDG8MK,0
CBDG8OK,0
CBDG8TK,0
CBDG98K,0
CBDG9IK,0
CBDGA7K,0
CBDGAAK,0
CBDGAIK,0
CBDGATK,0
CBDGB5K,0
CBDGBSK,0
CBDGCJK,0
CBDGD7K,0
CBDGDDK,1
CBDGDUK,0
CBDGE1K,0
CBDGEEK,0
CBDGF8K,0
CBDGFVK,0
CBDGFYK,0
CBDGG3K,0
CBDGG8K,0
CBDGGXK,1
CBDGH1K,0
CBDGH2K,0
CBDGHBK,0
CBDGHIK,0
CBDGHNK,0
CBDGHSK,0
CBDGHUK,0
CBDGHWK,0
CBDGHXK,0
CBDGIAK,0
CBDGIFK,0
CBDGINK,0
CBDGJCK,1
CBDGJHK,0
CBDGK0K,0
CBDGK4K,0
CBDGK9K,0
CBDGKVK,0
CBDGL6K,0
CBDGLGK,0
CBDGLQK,0
CBDGLXK,0
CBDGM7K,0
CBDGMKK,0
CBDGMSK,0
CBDGN5K,0
CBDGOQK,0
CBDGQ5K,0
CBDGQEK,0
CBDGR6K,0
CBDGRCK,0
CBDGRVK,0
CBDGSJK,0
CBDGSKK,0
CBDGURK,0
CBDGUSK,0
CBDGUVK,0
CBDGUZK,0
CBDGWHK,0
CBDGWKK,0
CBDGWQK,1
CBDGXCK,0
CBDGXKK,1
CBDGXSK,0
CBDGY3K,0
CBDGZ8K,0
CBDGZHK,0
CBDGZIK,0
CBDGZUK,1
CBDH0CK,1
CBDH14K,0
CBDH1PK,0
CBDH30K,0
CBDH39K,0
CBDH3IK,0
CBDH3ZK,0
CBDH51K,0
CBDH5BK,0
CBDH6YK,0
CBDH71K,1
CBDH72K,0
CBDH77K,1
CBDH7EK,1
CBDH7RK,0
CBDH7ZK,0
CBDH80K,0
CBDH8EK,0
CBDH9IK,1
CBDH9KK,0
CBDH9NK,1
CBDHA2K,1
CBDHBQK,0
CBDHBSK,0
CBDHBTK,0
CBDHBVK,0
CBDHC2K,1
CBDHCYK,0
CBDHCZK,0
CBDHDCK,1
CBDHDFK,1
CBDHEQK,0
CBDHFIK,0
CBDHGJK,0
CBDHGNK,0
CBDHGQK,1
CBDHI3K,0
CBDHI5K,0
CBDHITK,0
CBDHIXK,0
CBDHJ0K,0
CBDHJQK,1
CBDHK6K,1
CBDHKCK,0
CBDHKWK,0
CBDHL3K,0
CBDHL5K,0
CBDHLAK,0
CBDHLXK,0
CBDHM4K,0
CBDHM8K,0
CBDHM9K,0
CBDHMRK,0
CBDHNXK,1
CBDHNYK,0
CBDHOMK,0
CBDHQIK,0
CBDHQMK,0
CBDHT3K,0
CBDHU7K,1
CBDHUTK,1
CBDHVKK,1
CBDHVLK,0
CBDHVWK,0
CBDHWJK,0
CBDHXCK,0
CBDHXLK,1
CBDHXNK,0
CBDHY6K,0
CBDHYCK,0
CBDHYQK,0
CBDHYYK,0
CBDI04K,1
CBDI0KK,0
CBDI1VK,1
CBDI1ZK,0
CBDI2PK,0
CBDI2QK,1
CBDI2YK,0
CBDI32K,0
CBDI34K,0
CBDI3UK,0
CBDI44K,0
CBDI4LK,0
CBDI4OK,1
CBDI54K,0
CBDI5VK,0
CBDI68K,0
CBDI69K,0
CBDI76K,1
CBDI7IK,1
CBDI7RK,0
CBDI82K,0
CBDI83K,0
CBDI8CK,0
CBDI90K,0
CBDI95K,0
CBDI9LK,0
CBDI9NK,0
CBDI9YK,0
CBDIA6K,1
CBDIAGK,0
CBDIAIK,0
CBDIAMK,0
CBDIAPK,0
CBDIAZK,0
CBDIB0K,0
CBDIBOK,0
CBDIEDK,1
CBDIEFK,0
CBDIEKK,1
CBDIETK,0
CBDIEWK,0
CBDIEZK,0
CBDIF1K,1
CBDIF4K,0
CBDIFAK,0
CBDIFPK,0
CBDIFTK,0
CBDIGPK,1
CBDIGWK,0
CBDII2K,0
CBDIIJK,0
CBDIIYK,1
CBDIJGK,0
CBDIJKK,0
CBDIJNK,0
CBDIKLK,0
CBDIKPK,0
CBDIKQK,0
CBDIKUK,0
CBDIL4K,1
CBDILCK,0
CBDIMGK,0
CBDIMNK,0
CBDIN2K,0
CBDIN5K,1
CBDINAK,0
CBDINHK,0
CBDIOLK,0
CBDIONK,0
CBDIP0K,0
CBDIPVK,0
CBDIQ4K,0
CBDIQKK,0
CBDIRKK,0
CBDIRZK,1
CBDISZK,0
CBDIT6K,0
CBDITMK,0
CBDIUHK,0
CBDIUMK,0
CBDIUNK,0
CBDIUOK,1
CBDIUXK,0
CBDIVPK,0
CBDIVQK,0
CBDIWDK,0
CBDIX9K,0
CBDIXSK,1
CBDIY7K,0
CBDIYWK,0
CBDIZ7K,0
CBDIZKK,0
CBDIZVK,0
CBDIZYK,0
CBDJ0JK,1
CBDJ0VK,0
CBDJ14K,0
CBDJ1KK,0
CBDJ1PK,0
CBDJ2BK,0
CBDJ2GK,0
CBDJ2VK,0
CBDJ3TK,0
CBDJ4JK,0
CBDJ4UK,1
CBDJ5JK,0
CBDJ6FK,0
CBDJ6RK,0
CBDJ6UK,0
CBDJ6WK,0
CBDJ6XK,0
CBDJ7CK,0
CBDJ7FK,0
CBDJ7GK,0
CBDJ7LK,0
CBDJ7YK,0
CBDJ86K,0
CBDJ8FK,0
CBDJ98K,0
CBDJ9HK,0
CBDJA7K,0
CBDJA9K,0
CBDJAIK,1
CBDJANK,0
CBDJARK,0
CBDJAVK,0
CBDJB0K,0
CBDJB4K,0
CBDJBBK,0
CBDJC8K,0
CBDJCAK,0
CBDJCCK,0
CBDJD4K,0
CBDJDIK,0
CBDJEAK,0
CBDJEBK,0
CBDJEGK,0
CBDJEHK,0
CBDJERK,0
CBDJFYK,0
CBDJHJK,0
CBDJHSK,0
CBDJIGK,0
CBDJIUK,0
CBDJIYK,0
CBDJIZK,0
CBDJJKK,0
CBDJK5K,0
CBDJKFK,1
CBDJKGK,0
CBDJKPK,0
CBDJKUK,0
CBDJKVK,0
CBDJKZK,0
CBDJLIK,0
CBDJM7K,1
CBDJN1K,0
CBDJN7K,0
CBDJNJK,0
CBDJNWK,1
CBDJO8K,0
CBDJQ0K,0
CBDJQ4K,0
CBDJQ8K,0
CBDJR9K,0
CBDJRVK,0
CBDJS3K,1
CBDJSEK,0
CBDJSKK,0
CBDJSMK,0
CBDJSPK,1
CBDJSUK,0
CBDJSZK,0
CBDJU3K,0
CBDJU8K,0
CBDJUEK,0
CBDJUWK,0
CBDJUXK,0
CBDJV7K,0
CBDJVHK,0
CBDJVPK,0
CBDJVQK,1
CBDJVSK,0
CBDJVTK,0
CBDJW4K,0
CBDJWWK,0
CBDJX1K,1
CBDJXCK,0
CBDJXNK,0
CBDJYHK,0
CBDJYWK,0
CBDJYZK,0
CBDJZ0K,0
CBDJZEK,0
CBDJZRK,0
CBDK0MK,0
CBDK1TK,0
CBDK2AK,0
CBDK40K,0
CBDK48K,0
CBDK4MK,0
CBDK54K,0
CBDK5BK,0
CBDK66K,1
CBDK6FK,0
CBDK6JK,0
CBDK6TK,0
CBDK7KK,0
CBDK7VK,0
CBDK7ZK,0
CBDK8FK,0
CBDK8UK,0
CBDK8XK,0
CBDK90K,1
CBDK9OK,0
CBDK9QK,0
CBDK9YK,0
CBDKAQK,0
CBDKB2K,0
CBDKBSK,0
CBDKC8K,0
CBDKCMK,0
CBDKE9K,0
CBDKEJK,0
CBDKETK,0
CBDKF5K,1
CBDKFDK,0
CBDKFEK,0
CBDKFSK,0
CBDKG1K,0
CBDKG2K,0
CBDKG7K,0
CBDKG9K,0
CBDKGCK,0
CBDKGMK,0
CBDKHCK,1
CBDKI0K,0
CBDKJCK,0
CBDKJFK,0
CBDKJSK,0
CBDKK6K,0
CBDKK8K,0
CBDKK9K,1
CBDKKTK,0
CBDKKUK,0
CBDKM0K,0
CBDKMBK,0
CBDKMEK,0
CBDKMNK,0
CBDKN9K,0
CBDKO6K,0
CBDKOCK,0
CBDKOSK,0
CBDKP1K,0
CBDKPGK,1
CBDKPSK,0
CBDKPUK,0
CBDKPVK,0
CBDKQ8K,0
CBDKQGK,0
CBDKQUK,0
CBDKR1K,0
CBDKRBK,0
CBDKTGK,0
CBDKTNK,1
CBDKTVK,1
CBDKUNK,0
CBDKV9K,0
CBDKVVK,0
CBDKW1K,0
CBDKWIK,0
CBDKWVK,0
CBDKX3K,1
CBDKXTK,0
CBDKY6K,0
CBDKYUK,0
CBDKZ5K,0
CBDKZAK,0
CBDKZUK,0
CBDL08K,0
CBDL0LK,0
CBDL14K,0
CBDL18K,0
CBDL1AK,0
CBDL1TK,0
CBDL28K,0
CBDL2TK,0
CBDL31K,0
CBDL3JK,0
CBDL3LK,0
CBDL43K,0
CBDL4HK,0
CBDL53K,1
CBDL5HK,0
CBDL5KK,0
CBDL5SK,0
CBDL6FK,1
CBDL76K,0
CBDL7DK,1
CBDL7HK,0
CBDL7JK,0
CBDL7MK,0
CBDL7VK,1
CBDL8JK,0
CBDL93K,1
CBDL9BK,0
CBDL9SK,0
CBDLAEK,0
CBDLAXK,0
CBDLBOK,0
CBDLBXK,0
CBDLD7K,0
CBDLDJK,0
CBDLEOK,0
CBDLF8K,0
CBDLFFK,0
CBDLFSK,0
CBDLGNK,0
CBDLI0K,0
CBDLI4K,0
CBDLJ7K,0
CBDLJUK,0
CBDLJYK,0
CBDLK7K,0
CBDLL4K,0
CBDLLHK,0
CBDLLNK,1
CBDLLQK,1
CBDLMPK,0
CBDLMQK,0
CBDLNKK,0
CBDLOBK,0
CBDLPDK,0
CBDLPHK,0
CBDLQGK,0
CBDLQZK,0
CBDLR0K,0
CBDLR6K,0
CBDLREK,1
CBDLRLK,0
CBDLS2K,0
CBDLS7K,0
CBDLUCK,0
CBDLUPK,1
CBDLVQK,1
CBDLVYK,0
CBDLW1K,0
CBDLWTK,0
CBDLWUK,0
CBDLWZK,0
CBDLXYK,0
CBDLY8K,0
CBDLYCK,1
CBDLYKK,0
CBDLZ2K,0
CBDLZ3K,0
CBDLZ8K,0
CBDLZHK,0
CBDM0DK,0
CBDM0HK,1
CBDM0LK,0
CBDM0SK,0
CBDM1AK,0
CBDM2AK,0
CBDM2HK,0
CBDM2PK,0
CBDM2WK,0
CBDM38K,0
CBDM4VK,0
CBDM50K,1
CBDM62K,0
CBDM6HK,1
CBDM6JK,0
CBDM6VK,0
CBDM7CK,0
CBDM8DK,1
CBDM9VK,0
CBDMAAK,0
CBDMABK,0
CBDMANK,0
CBDMAYK,0
CBDMBLK,0
CBDMBXK,0
CBDMCBK,0
CBDMCLK,0
CBDMCQK,0
CBDMD2K,0
CBDMDZK,0
CBDMEHK,0
CBDMELK,1
CBDMF1K,0
CBDMF8K,0
CBDMFSK,0
CBDMG3K,0
CBDMH4K,1
CBDMH6K,0
CBDMHTK,0
CBDMI5K,0
CBDMIAK,0
CBDMIQK,0
CBDMIWK,0
CBDMIYK,0
CBDMJ0K,0
CBDMKCK,0
CBDMKMK,0
CBDMKZK,1
CBDMLBK,0
CBDMLCK,0
CBDMLEK,1
CBDMLKK,0
CBDMLVK,0
CBDMLWK,0
CBDMNAK,0
CBDMNPK,0
CBDMNYK,0
CBDMO2K,0
CBDMO9K,1
CBDMP8K,0
CBDMQ0K,0
CBDMQ9K,0
CBDMQEK,0
CBDMQOK,1
CBDMQPK,0
CBDMQQK,0
CBDMQUK,0
CBDMRHK,0
CBDMS8K,0
CBDMSQK,0
CBDMTNK,0
CBDMU9K,0
CBDMUGK,0
CBDMURK,0
CBDMV5K,0
CBDMVKK,0
CBDMWHK,0
CBDMWQK,0
CBDMXIK,0
CBDMY3K,0
CBDMYJK,0
CBDMZKK,0
CBDMZNK,0
CBDMZSK,0
CBDMZXK,0
CBDN01K,0
CBDN05K,0
CBDN10K,0
CBDN15K,0
CBDN1EK,0
CBDN1NK,0
CBDN1QK,0
CBDN1RK,1
CBDN1XK,0
CBDN25K,0
CBDN2OK,0
CBDN55K,1
CBDN5NK,0
CBDN5UK,0
CBDN63K,0
CBDN7YK,1
CBDN8NK,0
CBDN97K,0
CBDN9IK,1
CBDN9QK,0
CBDN9RK,0
CBDNBTK,0
CBDNBXK,0
CBDNC7K,0
CBDNDAK,0
CBDNDCK,0
CBDNDDK,0
CBDNDFK,1
CBDNDJK,0
CBDNEYK,0
CBDNFNK,0
CBDNFUK,0
CBDNGAK,0
CBDNH1K,0
CBDNHFK,0
CBDNHIK,1
CBDNHMK,1
CBDNHRK,0
CBDNJ2K,0
CBDNJ4K,0
CBDNJEK,0
CBDNKGK,1
CBDNKOK,0
CBDNLVK,0
CBDNM9K,0
CBDNMLK,0
CBDNN3K,0
CBDNN6K,0
CBDNNKK,0
CBDNNWK,0
CBDNOFK,0
CBDNOPK,0
CBDNOWK,0
CBDNPIK,0
CBDNPXK,0
CBDNQGK,0
CBDNR5K,0
CBDNR7K,0
CBDNRBK,0
CBDNRCK,0
CBDNRDK,0
CBDNRPK,0
CBDNRSK,0
CBDNSQK,0
CBDNSWK,0
CBDNSXK,0
CBDNTBK,1
CBDNTOK,0
CBDNV7K,0
CBDNVGK,0
CBDNVOK,0
CBDNVSK,0
CBDNWNK,1
CBDNWQK,0
CBDNXCK,0
CBDNYMK,1
CBDNYYK,0
CBDNZ0K,0
CBDNZDK,0
CBDO0DK,0
CBDO15K,0
CBDO1FK,0
CBDO1UK,0
CBDO2FK,0
CBDO2QK,0
CBDO2WK,0
CBDO3AK,0
CBDO3HK,0
CBDO4OK,0
CBDO4WK,0
CBDO5JK,0
CBDO5ZK,0
CBDO6BK,0
CBDO6WK,0
CBDO7EK,0
CBDO80K,0
CBDO8XK,0
CBDO9MK,0
CBDOACK,1
CBDOAQK,0
CBDOAVK,1
CBDOAXK,0
CBDOB7K,0
CBDOC6K,0
CBDOC7K,0
CBDOCVK,0
CBDODDK,0
CBDOE8K,0
CBDOEPK,1
CBDOF7K,0
CBDOFJK,0
CBDOGJK,0
CBDOH3K,0
CBDOH8K,0
CBDOHNK,0
CBDOI2K,0
CBDOIEK,0
CBDOIZK,0
CBDOJQK,0
CBDOK4K,0
CBDOK6K,0
CBDOKIK,0
CBDOKZK,0
CBDOL4K,0
CBDOLGK,0
CBDOLKK,0
CBDOLUK,0
CBDOMFK,0
CBDOMHK,0
CBDOMNK,0
CBDONCK,0
CBDONJK,0
CBDONPK,0
CBDONXK,0
CBDOO9K,1
CBDOOHK,0
CBDOPIK,0
CBDOQ8K,0
CBDOQ9K,0
CBDOQAK,0
CBDOQBK,0
CBDOQMK,0
CBDOQNK,0
CBDOQRK,0
CBDOQWK,0
CBDOR8K,1
CBDOS0K,0
CBDOS4K,0
CBDOSXK,0
CBDOT2K,0
CBDOT6K,0
CBDOT8K,0
CBDOTHK,0
CBDOUSK,1
CBDOV2K,0
CBDOW3K,0
CBDOX8K,0
CBDOXDK,0
CBDOXGK,0
CBDOXIK,0
CBDOXPK,0
CBDOXZK,1
CBDOY2K,0
CBDOY6K,1
CBDOYQK,0
CBDOZHK,0
CBDOZYK,0
CBDP02K,0
CBDP0CK,0
CBDP0DK,0
CBDP0IK,0
CBDP15K,0
CBDP1TK,0
CBDP23K,0
CBDP2OK,0
CBDP3DK,0
CBDP3GK,0
CBDP48K,0
CBDP4EK,0
CBDP4OK,0
CBDP4SK,0
CBDP5EK,0
CBDP5LK,0
CBDP61K,1
CBDP6VK,0
CBDP71K,0
CBDP7BK,0
CBDP7KK,0
CBDP84K,0
CBDP8BK,1
CBDP9FK,0
CBDP9HK,0
CBDP9VK,0
CBDPA3K,1
CBDPAAK,0
CBDPAJK,0
CBDPANK,0
CBDPARK,0
CBDPASK,0
CBDPBCK,0
CBDPBKK,0
CBDPBLK,0
CBDPBNK,0
CBDPBWK,0
CBDPC7K,0
CBDPCPK,0
CBDPCZK,0
CBDPD5K,0
CBDPD8K,0
CBDPDCK,0
CBDPDUK,0
CBDPE2K,0
CBDPEIK,0
CBDPELK,0
CBDPF0K,0
CBDPF5K,0
CBDPFFK,0
CBDPFIK,0
CBDPG2K,0
CBDPHCK,0
CBDPHHK,0
CBDPHPK,1
CBDPHXK,0
CBDPILK,0
CBDPISK,0
CBDPJWK,0
CBDPKDK,0
CBDPM2K,1
CBDPM6K,0
CBDPMAK,0
CBDPMCK,0
CBDPMIK,1
CBDPN8K,0
CBDPNDK,0
CBDPNFK,0
CBDPNNK,0
CBDPNRK,0
CBDPNTK,0
CBDPNWK,0
CBDPOFK,0
CBDPOYK,0
CBDPPBK,0
CBDPPGK,0
CBDPQFK,0
CBDPQGK,0
CBDPQOK,1
CBDPQRK,1
CBDPR1K,0
CBDPR4K,0
CBDPREK,0
CBDPS5K,0
CBDPSCK,0
CBDPSFK,0
CBDPSKK,0
CBDPSSK,0
CBDPSVK,0
CBDPT5K,0
CBDPTDK,0
CBDPTHK,0
CBDPU5K,0
CBDPV1K,0
CBDPV2K,0
CBDPW0K,0
CBDPWOK,0
CBDPX2K,0
CBDPXFK,1
CBDPXZK,0
CBDPYFK,0
CBDPYKK,0
CBDPYRK,0
CBDPYVK,0
CBDPYXK,0
CBDPZ0K,0
CBDPZKK,1
CBDQ01K,0
CBDQ0AK,1
CBDQ0BK,0
CBDQ0GK,1
CBDQ1OK,0
CBDQ1PK,1
CBDQ1UK,0
CBDQ21K,0
CBDQ23K,0
CBDQ2KK,0
CBDQ2WK,0
CBDQ3YK,1
CBDQ43K,1
CBDQ4DK,0
CBDQ5AK,0
CBDQ5BK,0
CBDQ5CK,0
CBDQ5EK,0
CBDQ5QK,0
CBDQ5RK,0
CBDQ60K,0
CBDQ6MK,0
CBDQ6PK,0
CBDQ7EK,0
CBDQ7GK,0
CBDQ7KK,0
CBDQ8SK,0
CBDQ8TK,0
CBDQ9WK,0
CBDQA1K,0
CBDQA8K,1
CBDQAFK,0
CBDQAKK,0
CBDQAQK,0
CBDQAXK,0
CBDQBDK,0
CBDQCEK,0
CBDQDTK,0
CBDQEEK,0
CBDQEFK,0
CBDQEJK,0
CBDQF8K,0
CBDQFFK,0
CBDQGEK,1
CBDQGFK,0
CBDQGGK,0
CBDQGHK,0
CBDQGKK,1
CBDQGLK,0
CBDQGTK,0
CBDQGWK,0
CBDQJ7K,0
CBDQJDK,0
CBDQJEK,1
CBDQJXK,0
CBDQK7K,0
CBDQKAK,0
CBDQKDK,0
CBDQKWK,0
CBDQL1K,0
CBDQL7K,0
CBDQLYK,0
CBDQMGK,0
CBDQMYK,0
CBDQN2K,0
CBDQN3K,0
CBDQNHK,0
CBDQNJK,1
CBDQNRK,0
CBDQNUK,0
CBDQOOK,0
CBDQOQK,0
CBDQPIK,0
CBDQPKK,0
CBDQQ0K,0
CBDQQQK,0
CBDQR3K,0
CBDQRGK,0
CBDQRPK,1
CBDQRZK,0
CBDQSCK,0
CBDQSPK,0
CBDQSQK,1
CBDQT0K,0
CBDQT6K,0
CBDQULK,0
CBDQV2K,0
CBDQV5K,0
CBDQVAK,0
CBDQVCK,0
CBDQVSK,1
CBDQWGK,1
CBDQXQK,0
CBDQY2K,0
CBDQZ1K,0
CBDQZ2K,0
CBDQZUK,0
CBDQZYK,0
CBDR02K,0
CBDR08K,1
CBDR0LK,0
CBDR15K,0
CBDR17K,0
CBDR1BK,1
CBDR1QK,0
CBDR20K,0
CBDR22K,0
CBDR23K,0
CBDR2CK,0
CBDR2LK,0
CBDR2YK,0
CBDR3UK,1
CBDR42K,1
CBDR4HK,0
CBDR5BK,0
CBDR5KK,0
CBDR65K,0
CBDR6DK,0
CBDR7KK,0
CBDR7OK,0
CBDR7YK,1
CBDR8BK,0
CBDR8FK,0
CBDR8NK,0
CBDR9IK,0
CBDR9KK,0
CBDRA2K,0
CBDRA7K,0
CBDRAKK,0
CBDRB3K,0
CBDRB6K,0
CBDRBIK,1
CBDRBXK,0
CBDRC1K,0
CBDRCAK,1
CBDRCSK,0
CBDRE0K,0
CBDRE8K,0
CBDRELK,0
CBDREYK,0
CBDRFBK,0
CBDRG2K,0
CBDRGPK,0
CBDRGVK,0
CBDRH8K,0
CBDRHFK,0
CBDRHOK,0
CBDRI5K,0
CBDRI8K,0
CBDRJ7K,0
CBDRJJK,0
CBDRK6K,0
CBDRL3K,0
CBDRLCK,1
CBDRLLK,0
CBDRLYK,0
CBDRLZK,0
CBDRM6K,0
CBDRMCK,0
CBDRMDK,0
CBDRMUK,0
CBDRNDK,0
CBDROGK,1
CBDRONK,0
CBDROPK,0
CBDROYK,0
CBDRPCK,0
CBDRPRK,0
CBDRQPK,0
CBDRQTK,0
CBDRRFK,0
CBDRRTK,0
CBDRS3K,0
CBDRS4K,0
CBDRSAK,0
CBDRT1K,0
CBDRUPK,0
CBDRVBK,0
CBDRVOK,0
CBDRXEK,0
CBDRXIK,0
CBDRXYK,0
CBDRY7K,0
CBDRY8K,0
CBDRYBK,0
CBDRYNK,0
CBDRYQK,0
CBDRYSK,0
CBDRYVK,0
CBDRZ0K,0
CBDRZPK,0
CBDRZXK,0
CBDRZYK,0
CBDS0ZK,1
CBDS3DK,0
CBDS43K,0
CBDS4JK,0
CBDS4QK,0
CBDS53K,0
CBDS55K,0
CBDS5BK,0
CBDS5CK,0
CBDS5HK,0
CBDS5RK,1
CBDS5SK,0
CBDS5TK,0
CBDS5UK,0
CBDS6RK,0
CBDS6ZK,0
CBDS8NK,0
CBDS97K,0
CBDS98K,0
CBDS9KK,0
CBDS9LK,0
CBDS9WK,0
CBDSAAK,0
CBDSBBK,0
CBDSBLK,0
CBDSBNK,1
CBDSC9K,0
CBDSCCK,0
CBDSCTK,0
CBDSCXK,1
CBDSDGK,0
CBDSE3K,0
CBDSF2K,0
CBDSF5K,1
CBDSFDK,0
CBDSFLK,1
CBDSFUK,0
CBDSG5K,1
CBDSGAK,0
CBDSGHK,0
CBDSGUK,0
CBDSHUK,0
CBDSHVK,1
CBDSI2K,0
CBDSI3K,0
CBDSI7K,0
CBDSIDK,0
CBDSJ2K,0
CBDSJEK,0
CBDSJKK,0
CBDSJSK,0
CBDSK9K,0
CBDSLQK,0
CBDSM5K,0
CBDSN4K,0
CBDSO7K,0
CBDSOBK,0
CBDSOIK,0
CBDSOOK,0
CBDSOPK,0
CBDSOSK,0
CBDSOTK,0
CBDSOWK,0
CBDSP5K,0
CBDSP7K,0
CBDSP8K,0
CBDSPCK,0
CBDSPJK,0
CBDSPLK,0
CBDSPOK,1
CBDSPRK,0
CBDSPXK,0
CBDSQ1K,0
CBDSQMK,0
CBDSQOK,0
CBDSRKK,0
CBDSROK,0
CBDSRWK,0
CBDSS8K,1
CBDSSEK,0
CBDSSNK,0
CBDSSOK,0
CBDSTNK,0
CBDSTTK,0
CBDSTVK,0
CBDSU7K,1
CBDSURK,0
CBDSV4K,0
CBDSVKK,0
CBDSVYK,0
CBDSWHK,1
CBDSWKK,0
CBDSWLK,0
