id,flag_a
CB2BZWK,1
CB2BZXK,1
CB2BZYK,1
CB2C04K,0
CB2C07K,0
CB2C0KK,0
CB2C0QK,0
CB2C0YK,1
CB2C10K,1
CB2C1QK,0
CB2C1SK,1
CB2C1XK,1
CB2C21K,1
CB2C22K,1
CB2C26K,1
CB2C2EK,1
CB2C2VK,1
CB2C31K,1
CB2C34K,1
CB2C38K,0
CB2C3AK,1
CB2C3DK,1
CB2C3IK,1
CB2C3QK,1
CB2C3RK,0
CB2C3SK,0
CB2C3VK,0
CB2C3WK,1
CB2C40K,1
CB2C46K,1
CB2C4JK,1
CB2C4XK,1
CB2C4ZK,1
CB2C54K,0
CB2C58K,1
CB2C5NK,1
CB2C6AK,1
CB2C6FK,1
CB2C6IK,0
CB2C6MK,1
CB2C6VK,1
CB2C7JK,0
CB2C7VK,1
CB2C7XK,0
CB2C84K,0
CB2C8AK,1
CB2C8FK,1
CB2C8IK,1
CB2C8PK,1
CB2C9FK,1
CB2CAHK,1
CB2CAVK,1
CB2CB5K,1
CB2CB7K,1
CB2CBLK,1
CB2CC1K,1
CB2CC9K,1
CB2CCBK,1
CB2CCFK,1
CB2CCIK,1
CB2CCMK,1
CB2CCQK,1
CB2CCRK,1
CB2CCSK,1
CB2CCUK,1
CB2CD3K,1
CB2CD9K,1
CB2CDFK,1
CB2CDJK,1
CB2CDUK,1
CB2CDYK,0
CB2CDZK,1
CB2CE7K,0
CB2CEFK,1
CB2CESK,0
CB2CEVK,0
CB2CFCK,1
CB2CFJK,1
CB2CG6K,1
CB2CGAK,1
CB2CGIK,1
CB2CGOK,0
CB2CGPK,0
CB2CGXK,1
CB2CHTK,0
CB2CHVK,0
CB2CIOK,1
CB2CIRK,0
CB2CIWK,1
CB2CJ7K,1
CB2CJIK,0
CB2CK1K,0
CB2CK7K,1
CB2CKDK,1
CB2CKJK,1
CB2CKPK,1
CB2CKRK,1
CB2CL6K,0
CB2CLCK,1
CB2CLHK,1
CB2CLJK,1
CB2CLKK,1
CB2CLNK,0
CB2CLPK,1
CB2CLXK,0
CB2CM6K,0
CB2CMCK,1
CB2CMIK,0
CB2CMLK,1
CB2CMQK,1
CB2CMVK,0
CB2CMWK,1
CB2CNQK,1
CB2CNUK,1
CB2CNZK,1
CB2CO3K,1
CB2COCK,1
CB2COMK,1
CB2COQK,1
CB2COSK,1
CB2CPJK,0
CB2CPVK,1
CB2CPWK,1
CB2CQ3K,1
CB2CQ5K,1
CB2CQ6K,1
CB2CQPK,1
CB2CQSK,0
CB2CQWK,1
CB2CQXK,0
CB2CR3K,1
CB2CRQK,1
CB2CRRK,1
CB2CS5K,1
CB2CS6K,1
CB2CSNK,0
CB2CT1K,1
CB2CTFK,0
CB2CTMK,1
CB2CU9K,1
CB2CUEK,1
CB2CUFK,1
CB2CUJK,1
CB2CUMK,1
CB2CUUK,0
CB2CUXK,1
CB2CUZK,1
CB2CV4K,1
CB2CV5K,0
CB2CV8K,1
CB2CVJK,0
CB2CVSK,0
CB2CVUK,1
CB2CW0K,1
CB2CWGK,1
CB2CWOK,0
CB2CWQK,1
CB2CWYK,1
CB2CX8K,1
CB2CY3K,0
CB2CYCK,0
CB2CYFK,1
CB2CYNK,1
CB2CYWK,1
CB2CZ6K,1
CB2CZKK,1
CB2CZYK,0
CB2D0FK,0
CB2D0GK,1
CB2D0KK,1
CB2D0TK,1
CB2D0UK,0
CB2D0ZK,1
CB2D1BK,1
CB2D1DK,0
CB2D1UK,1
CB2D1VK,1
CB2D1WK,1
CB2D1ZK,0
CB2D20K,0
CB2D23K,1
CB2D2WK,1
CB2D2XK,0
CB2D35K,1
CB2D44K,0
CB2D47K,0
CB2D4AK,0
CB2D4EK,1
CB2D4TK,1
CB2D4UK,0
CB2D4WK,1
CB2D54K,1
CB2D58K,1
CB2D5CK,1
CB2D5GK,1
CB2D65K,0
CB2D6FK,1
CB2D6MK,1
CB2D6NK,0
CB2D6PK,0
CB2D6TK,1
CB2D6VK,1
CB2D7NK,1
CB2D89K,0
CB2D8IK,1
CB2D8NK,1
CB2D8OK,1
CB2D8TK,0
CB2D93K,1
CB2D9AK,1
CB2D9DK,0
CB2D9EK,1
CB2DA1K,1
CB2DA2K,0
CB2DAAK,1
CB2DAIK,0
CB2DAMK,0
CB2DB0K,0
CB2DB6K,1
CB2DBPK,1
CB2DBUK,0
CB2DC2K,1
CB2DC5K,0
CB2DC7K,0
CB2DCBK,1
CB2DCMK,1
CB2DCPK,0
CB2DCWK,0
CB2DCXK,0
CB2DDFK,1
CB2DDOK,0
CB2DDUK,1
CB2DEGK,0
CB2DFIK,1
CB2DGTK,1
CB2DH7K,1
CB2DHOK,1
CB2DHSK,0
CB2DHTK,1
CB2DIGK,1
CB2DIOK,1
CB2DIWK,1
CB2DJEK,1
CB2DJFK,0
CB2DJJK,1
CB2DJKK,1
CB2DKCK,0
CB2DKEK,1
CB2DKOK,0
CB2DKPK,1
CB2DL0K,1
CB2DLEK,1
CB2DLIK,0
CB2DLVK,1
CB2DLWK,1
CB2DLXK,1
CB2DM8K,0
CB2DMCK,1
CB2DMEK,1
CB2DMMK,1
CB2DN7K,1
CB2DNAK,1
CB2DNDK,1
CB2DNKK,1
CB2DNNK,1
CB2DNQK,0
CB2DNTK,1
CB2DNWK,1
CB2DO3K,0
CB2DO4K,1
CB2DO8K,1
CB2DOAK,1
CB2DOCK,1
CB2DORK,1
CB2DP1K,1
CB2DP4K,0
CB2DP9K,1
CB2DPDK,1
CB2DPFK,1
CB2DPLK,1
CB2DPQK,1
CB2DPVK,1
CB2DPWK,1
CB2DQ5K,0
CB2DQ8K,1
CB2DQBK,1
CB2DQEK,0
CB2DQHK,1
CB2DQJK,1
CB2DQOK,1
CB2DQRK,1
CB2DR9K,0
CB2DRBK,1
CB2DRGK,1
CB2DRUK,1
CB2DSDK,1
CB2DT2K,1
CB2DT4K,1
CB2DT7K,1
CB2DT9K,1
CB2DTBK,1
CB2DTQK,1
CB2DTSK,0
CB2DTVK,1
CB2DTYK,0
CB2DU3K,1
CB2DUDK,1
CB2DUNK,0
CB2DUPK,1
CB2DV4K,0
CB2DVBK,1
CB2DVRK,0
CB2DVVK,0
CB2DVWK,1
CB2DW9K,1
CB2DWGK,1
CB2DWNK,1
CB2DX5K,1
CB2DXCK,1
CB2DXFK,1
CB2DXSK,1
CB2DXWK,1
CB2DY0K,1
CB2DY3K,1
CB2DZ0K,1
CB2DZ1K,1
CB2DZJK,0
CB2DZOK,0
CB2DZQK,1
CB2DZTK,1
CB2DZUK,1
CB2DZVK,1
CB2DZYK,1
CB2E0VK,1
CB2E14K,1
CB2E1EK,1
CB2E1FK,1
CB2E2FK,1
CB2E2HK,0
CB2E2IK,0
CB2E2JK,1
CB2E2QK,1
CB2E2XK,0
CB2E30K,1
CB2E34K,1
CB2E35K,1
CB2E3BK,1
CB2E3DK,1
CB2E3EK,1
CB2E3FK,1
CB2E3IK,0
CB2E3UK,1
CB2E40K,1
CB2E46K,0
CB2E4GK,0
CB2E4TK,1
CB2E56K,1
CB2E5GK,1
CB2E5MK,1
CB2E5PK,1
CB2E6AK,1
CB2E6CK,1
CB2E6LK,1
CB2E6OK,1
CB2E7BK,1
CB2E7FK,1
CB2E7HK,1
CB2E7LK,0
CB2E7OK,1
CB2E7TK,1
CB2E82K,1
CB2E8BK,0
CB2E98K,0
CB2E9EK,1
CB2EA3K,1
CB2EARK,0
CB2EBAK,1
CB2EBCK,1
CB2EC1K,1
CB2EC7K,1
CB2ECOK,1
CB2ECZK,1
CB2ED4K,1
CB2EDAK,1
CB2EDKK,0
CB2EDQK,0
CB2EDZK,1
CB2EEEK,0
CB2EEMK,1
CB2EENK,0
CB2EF4K,1
CB2EF8K,1
CB2EFIK,1
CB2EFJK,0
CB2EFPK,0
CB2EG1K,1
CB2EG2K,1
CB2EGEK,1
CB2EGHK,0
CB2EGJK,1
CB2EGKK,1
CB2EH8K,1
CB2EHCK,1
CB2EHMK,1
CB2EHPK,0
CB2EI0K,0
CB2EI2K,1
CB2EIHK,1
CB2EIXK,1
CB2EJ4K,1
CB2EJ7K,1
CB2EJ8K,0
CB2EJAK,1
CB2EJDK,1
CB2EJMK,0
CB2EJQK,1
CB2EKCK,0
CB2ELHK,0
CB2ELSK,1
CB2ELVK,1
CB2EMDK,1
CB2EMJK,0
CB2EMKK,1
CB2EMTK,0
CB2EMWK,1
CB2EN3K,0
CB2EN7K,1
CB2ENUK,1
CB2ENWK,1
CB2EOEK,1
CB2EOXK,0
CB2EOZK,0
CB2EP3K,1
CB2EP5K,0
CB2EP9K,0
CB2EPAK,1
CB2EPKK,1
CB2EPSK,1
CB2EPXK,1
CB2EQ6K,1
CB2EQ7K,1
CB2EQVK,1
CB2ER9K,0
CB2ERTK,1
CB2ES0K,1
CB2ES2K,1
CB2ES6K,1
CB2ESIK,0
CB2ESJK,0
CB2ESVK,0
CB2ET3K,0
CB2ETAK,1
CB2ETGK,0
CB2ETKK,1
CB2ETPK,1
CB2ETVK,0
CB2ETZK,1
CB2EU8K,1
CB2EUAK,1
CB2EUBK,0
CB2EUDK,1
CB2EUKK,1
CB2EUXK,1
CB2EV1K,1
CB2EV5K,1
CB2EV7K,0
CB2EVFK,1
CB2EVUK,1
CB2EW7K,0
CB2EW8K,1
CB2EWAK,1
CB2EWDK,1
CB2EWXK,1
CB2EX7K,1
CB2EXDK,0
CB2EXHK,1
CB2EXKK,1
CB2EXTK,1
CB2EYBK,1
CB2EYJK,1
CB2EYRK,1
CB2EYYK,1
CB2EZ4K,1
CB2EZJK,0
CB2EZLK,1
CB2EZUK,0
CB2F09K,1
CB2F0CK,1
CB2F0KK,1
CB2F0LK,0
CB2F0NK,1
CB2F0UK,1
CB2F0XK,1
CB2F1NK,1
CB2F1SK,1
CB2F23K,1
CB2F2BK,1
CB2F2GK,1
CB2F2KK,0
CB2F2SK,1
CB2F2WK,1
CB2F31K,1
CB2F3CK,1
CB2F3EK,0
CB2F3IK,1
CB2F3SK,1
CB2F45K,1
CB2F4AK,1
CB2F4GK,0
CB2F4IK,0
CB2F4MK,1
CB2F4UK,1
CB2F58K,1
CB2F5AK,0
CB2F5PK,0
CB2F64K,0
CB2F6BK,1
CB2F6HK,0
CB2F6IK,1
CB2F6KK,1
CB2F6NK,0
CB2F6QK,0
CB2F6RK,1
CB2F7DK,0
CB2F7VK,1
CB2F7XK,0
CB2F7ZK,1
CB2F82K,0
CB2F84K,1
CB2F8BK,0
CB2F8EK,1
CB2F8RK,0
CB2F90K,1
CB2F9FK,1
CB2F9IK,1
CB2F9MK,0
CB2F9SK,0
CB2F9TK,1
CB2FA0K,1
CB2FA2K,1
CB2FA8K,1
CB2FA9K,1
CB2FAGK,1
CB2FB9K,1
CB2FC2K,1
CB2FCIK,1
CB2FCOK,1
CB2FCZK,1
CB2FD6K,1
CB2FD9K,1
CB2FDAK,1
CB2FDFK,1
CB2FDKK,1
CB2FDQK,1
CB2FE9K,1
CB2FEDK,1
CB2FEEK,1
CB2FERK,0
CB2FF4K,1
CB2FF6K,1
CB2FG1K,1
CB2FG4K,0
CB2FG5K,0
CB2FG9K,1
CB2FGDK,1
CB2FGJK,1
CB2FGXK,1
CB2FH3K,1
CB2FHHK,1
CB2FHJK,0
CB2FHLK,0
CB2FHUK,0
CB2FHXK,0
CB2FI2K,1
CB2FIDK,1
CB2FIIK,0
CB2FIRK,0
CB2FJ3K,0
CB2FJLK,1
CB2FJMK,1
CB2FKAK,0
CB2FKCK,0
CB2FKJK,1
CB2FKPK,0
CB2FL5K,1
CB2FL6K,0
CB2FLDK,1
CB2FLNK,0
CB2FM8K,1
CB2FMDK,1
CB2FOFK,1
CB2FOKK,1
CB2FOQK,1
CB2FOSK,0
CB2FPEK,1
CB2FPHK,0
CB2FPNK,1
CB2FPVK,1
CB2FQ2K,1
CB2FQ9K,1
CB2FQJK,1
CB2FQRK,1
CB2FQTK,1
CB2FR2K,1
CB2FRLK,0
CB2FRUK,1
CB2FSJK,0
CB2FT4K,0
CB2FT5K,1
CB2FTPK,1
CB2FTQK,0
CB2FTRK,1
CB2FTUK,1
CB2FU2K,1
CB2FU5K,1
CB2FU7K,0
CB2FUAK,1
CB2FUGK,1
CB2FUWK,1
CB2FV5K,0
CB2FVPK,1
CB2FVZK,1
CB2FWOK,1
CB2FWRK,1
CB2FWSK,1
CB2FWVK,1
CB2FWZK,1
CB2FX7K,1
CB2FX9K,0
CB2FXFK,0
CB2FXIK,1
CB2FXRK,0
CB2FY0K,1
CB2FY4K,0
CB2FYFK,1
CB2FYGK,0
CB2FYJK,0
CB2FYLK,1
CB2FZ4K,0
CB2FZMK,1
CB2FZUK,1
CB2FZWK,1
CB2G03K,1
CB2G06K,1
CB2G0AK,1
CB2G0LK,1
CB2G0WK,1
CB2G0XK,1
CB2G15K,0
CB2G1EK,1
CB2G1PK,0
CB2G1SK,1
CB2G2AK,0
CB2G2BK,1
CB2G2CK,0
CB2G2FK,1
CB2G2HK,1
CB2G2KK,1
CB2G38K,1
CB2G3SK,1
CB2G3TK,1
CB2G46K,1
CB2G47K,0
CB2G4JK,1
CB2G4LK,1
CB2G4UK,1
CB2G54K,1
CB2G5AK,1
CB2G5DK,0
CB2G5QK,1
CB2G63K,1
CB2G6BK,1
CB2G70K,1
CB2G79K,1
CB2G7IK,1
CB2G7JK,0
CB2G7SK,0
CB2G83K,1
CB2G8AK,1
CB2G8CK,0
CB2G8JK,1
CB2G8RK,1
CB2G90K,1
CB2G92K,1
CB2G98K,1
CB2G9BK,1
CB2G9EK,1
CB2G9LK,0
CB2G9RK,1
CB2GA3K,0
CB2GA8K,1
CB2GAIK,0
CB2GAUK,1
CB2GAXK,1
CB2GB7K,1
CB2GBHK,1
CB2GBLK,1
CB2GBRK,1
CB2GBWK,0
CB2GC1K,1
CB2GC9K,1
CB2GCJK,1
CB2GCVK,1
CB2GD7K,1
CB2GDBK,1
CB2GDFK,1
CB2GDPK,1
CB2GDXK,1
CB2GE3K,1
CB2GE7K,1
CB2GEMK,1
CB2GEZK,0
CB2GF2K,0
CB2GF6K,0
CB2GFMK,1
CB2GFVK,1
CB2GFWK,1
CB2GG3K,1
CB2GG5K,1
CB2GGFK,1
CB2GH5K,1
CB2GHCK,0
CB2GHGK,0
CB2GHMK,0
CB2GHRK,1
CB2GHTK,0
CB2GHVK,1
CB2GIHK,1
CB2GIJK,1
CB2GISK,1
CB2GITK,0
CB2GIUK,1
CB2GJ0K,0
CB2GJXK,1
CB2GK1K,1
CB2GK4K,0
CB2GK5K,1
CB2GKHK,0
CB2GKJK,1
CB2GKMK,1
CB2GKUK,1
CB2GKXK,1
CB2GL0K,1
CB2GLEK,1
CB2GLMK,1
CB2GMGK,1
CB2GN3K,0
CB2GNBK,1
CB2GNIK,0
CB2GNMK,0
CB2GNOK,0
CB2GNRK,0
CB2GNSK,0
CB2GO5K,1
CB2GO7K,1
CB2GODK,1
CB2GOEK,1
CB2GOJK,1
CB2GOZK,1
CB2GPFK,1
CB2GPWK,1
CB2GPXK,0
CB2GQPK,1
CB2GQRK,1
CB2GQVK,1
CB2GR9K,1
CB2GRFK,1
CB2GRHK,1
CB2GRMK,1
CB2GS0K,1
CB2GSQK,0
CB2GSTK,0
CB2GSVK,0
CB2GSZK,0
CB2GT2K,0
CB2GTBK,1
CB2GTFK,1
CB2GTGK,1
CB2GTKK,0
CB2GTPK,1
CB2GTRK,1
CB2GTTK,1
CB2GUEK,0
CB2GUMK,0
CB2GUYK,1
CB2GV7K,1
CB2GVEK,1
CB2GVKK,0
CB2GW8K,1
CB2GWAK,0
CB2GX0K,1
CB2GXFK,1
CB2GXOK,0
CB2GXPK,1
CB2GXWK,1
CB2GY9K,0
CB2GYCK,1
CB2GYMK,0
CB2GYNK,0
CB2GYSK,1
CB2GYVK,1
CB2GZ5K,1
CB2GZHK,0
CB2GZJK,1
CB2GZQK,1
CB2GZTK,1
CB2H00K,1
CB2H01K,1
CB2H04K,1
CB2H0OK,1
CB2H0TK,1
CB2H0UK,0
CB2H14K,1
CB2H1BK,1
CB2H1IK,1
CB2H1PK,1
CB2H1SK,1
CB2H1YK,1
CB2H2HK,0
CB2H2VK,0
CB2H37K,0
CB2H3FK,1
CB2H3RK,1
CB2H3SK,0
CB2H3XK,1
CB2H45K,1
CB2H4DK,1
CB2H4LK,1
CB2H50K,1
CB2H54K,1
CB2H56K,1
CB2H5FK,0
CB2H5HK,1
CB2H5MK,0
CB2H5UK,0
CB2H5WK,1
CB2H69K,1
CB2H6NK,1
CB2H6ZK,1
CB2H77K,1
CB2H7AK,1
CB2H7FK,1
CB2H7HK,1
CB2H7MK,1
CB2H7QK,1
CB2H7SK,0
CB2H86K,0
CB2H87K,1
CB2H8HK,1
CB2H8VK,0
CB2H91K,1
CB2H99K,0
CB2H9EK,1
CB2H9HK,1
CB2H9IK,1
CB2H9LK,0
CB2H9VK,1
CB2HA7K,0
CB2HANK,0
CB2HBAK,1
CB2HBDK,1
CB2HBPK,1
CB2HBUK,1
CB2HBWK,1
CB2HC1K,1
CB2HCBK,0
CB2HCLK,1
CB2HCZK,1
CB2HD0K,0
CB2HD9K,1
CB2HDNK,1
CB2HDRK,1
CB2HE8K,1
CB2HEIK,1
CB2HEXK,0
CB2HF2K,1
CB2HF3K,1
CB2HFAK,1
CB2HG3K,1
CB2HG5K,1
CB2HGRK,1
CB2HGSK,1
CB2HHCK,1
CB2HHDK,1
CB2HI2K,1
CB2HIVK,0
CB2HIXK,0
CB2HIYK,1
CB2HJ2K,0
CB2HJ4K,1
CB2HJDK,1
CB2HJMK,0
CB2HKRK,1
CB2HL3K,1
CB2HL5K,1
CB2HL6K,1
CB2HLEK,1
CB2HLZK,1
CB2HM0K,1
CB2HMEK,1
CB2HMUK,1
CB2HMWK,1
CB2HMXK,0
CB2HNDK,0
CB2HNIK,1
CB2HO1K,0
CB2HOIK,1
CB2HOVK,0
CB2HOYK,1
CB2HP8K,1
CB2HPQK,1
CB2HPZK,1
CB2HQ2K,1
CB2HQEK,1
CB2HR0K,1
CB2HRUK,0
CB2HRYK,1
CB2HS0K,0
CB2HSRK,0
CB2HT8K,1
CB2HTEK,1
CB2HTIK,1
CB2HU2K,1
CB2HUHK,0
CB2HULK,1
CB2HUOK,1
CB2HV1K,0
CB2HV7K,0
CB2HVBK,0
CB2HVMK,1
CB2HVVK,0
CB2HW5K,1
CB2HWQK,1
CB2HWXK,0
CB2HX3K,1
CB2HX9K,1
CB2HXXK,0
CB2HY1K,1
CB2HY2K,1
CB2HY5K,1
CB2HYAK,0
CB2HYEK,1
CB2HYGK,1
CB2HYLK,1
CB2HYRK,1
CB2HYSK,1
CB2HYTK,0
CB2HZ1K,1
CB2HZ9K,1
CB2HZHK,0
CB2I02K,1
CB2I07K,0
CB2I09K,1
CB2I15K,1
CB2I1BK,0
CB2I1CK,1
CB2I1TK,1
CB2I22K,1
CB2I25K,1
CB2I27K,0
CB2I2AK,1
CB2I2DK,1
CB2I2XK,1
CB2I37K,1
CB2I3CK,0
CB2I3MK,0
CB2I3PK,1
CB2I3UK,1
CB2I41K,1
CB2I46K,1
CB2I49K,0
CB2I4JK,1
CB2I4VK,0
CB2I58K,0
CB2I5JK,0
CB2I5XK,0
CB2I61K,1
CB2I6HK,1
CB2I6QK,1
CB2I6XK,1
CB2I7GK,1
CB2I7IK,0
CB2I7TK,1
CB2I84K,0
CB2I87K,1
CB2I8BK,1
CB2I8CK,0
CB2I8FK,1
CB2I8MK,1
CB2I8RK,1
CB2IA3K,1
CB2IA6K,0
CB2IAJK,1
CB2IAPK,1
CB2IB8K,1
CB2IBFK,1
CB2IBTK,1
CB2IC8K,0
CB2ICCK,1
CB2ICKK,0
CB2ICZK,0
CB2ID0K,1
CB2ID1K,1
CB2IDJK,1
CB2IDLK,0
CB2IDVK,1
CB2IE0K,1
CB2IE4K,0
CB2IE8K,1
CB2IE9K,1
CB2IENK,1
CB2IERK,1
CB2IESK,1
CB2IEZK,1
CB2IFBK,1
CB2IFRK,0
CB2IFWK,1
CB2IFYK,0
CB2IFZK,0
CB2IG9K,0
CB2IGIK,1
CB2IGMK,1
CB2IGQK,1
CB2IH6K,1
CB2IHDK,0
CB2IHFK,1
CB2IHIK,0
CB2IHLK,1
CB2IHMK,1
CB2IHQK,1
CB2IHSK,1
CB2IHYK,1
CB2II7K,1
CB2IIBK,0
CB2IIKK,1
CB2IILK,1
CB2IIOK,1
CB2IISK,0
CB2IJ0K,0
CB2IJ3K,1
CB2IJ5K,1
CB2IJ6K,1
CB2IJLK,1
CB2IJWK,0
CB2IJZK,1
CB2IK5K,1
CB2IKFK,1
CB2IKGK,0
CB2IKJK,0
CB2IKMK,0
CB2IKNK,1
CB2IKRK,1
CB2IKUK,1
CB2IKYK,1
CB2IL6K,1
CB2IL8K,1
CB2IL9K,1
CB2IMBK,1
CB2IMEK,1
CB2IMNK,1
CB2IMOK,1
CB2INFK,0
CB2INGK,1
CB2INQK,0
CB2IO1K,1
CB2IOCK,0
CB2IOPK,1
CB2IP4K,1
CB2IP9K,1
CB2IPGK,1
CB2IPKK,1
CB2IPTK,1
CB2IQ4K,1
CB2IQ8K,1
CB2IQDK,0
CB2IQJK,1
CB2IQPK,0
CB2IQSK,1
CB2IQWK,1
CB2IQYK,1
CB2IR9K,1
CB2IRAK,0
CB2IRDK,1
CB2IREK,0
CB2IRNK,0
CB2IS3K,1
CB2ISAK,1
CB2ISNK,1
CB2ISSK,1
CB2IT3K,1
CB2ITAK,1
CB2ITHK,0
CB2ITKK,0
CB2ITPK,1
CB2ITXK,1
CB2IU8K,1
CB2IUMK,1
CB2IUQK,1
CB2IUUK,1
CB2IV2K,1
CB2IV4K,1
CB2IV6K,1
CB2IV9K,1
CB2IVFK,1
CB2IVGK,1
CB2IVIK,1
CB2IVNK,1
CB2IVRK,1
CB2IWBK,1
CB2IWNK,1
CB2IWQK,1
CB2IX1K,1
CB2IXGK,1
CB2IXJK,1
CB2IXXK,1
CB2IY4K,0
CB2IY6K,1
CB2IYBK,0
CB2IYDK,0
CB2IYEK,0
CB2IYFK,1
CB2IYHK,0
CB2IYIK,1
CB2IYKK,1
CB2IYZK,1
CB2IZ0K,0
CB2IZ1K,1
CB2IZ5K,0
CB2IZ6K,1
CB2IZ8K,1
CB2IZEK,0
CB2IZFK,1
CB2IZTK,1
CB2IZWK,0
CB2J01K,1
CB2J02K,1
CB2J04K,1
CB2J0BK,0
CB2J0EK,1
CB2J0GK,1
CB2J0MK,1
CB2J0VK,0
CB2J11K,0
CB2J1QK,0
CB2J1RK,1
CB2J1VK,0
CB2J1YK,0
CB2J2BK,0
CB2J2NK,1
CB2J2PK,1
CB2J2ZK,1
CB2J30K,1
CB2J31K,1
CB2J32K,1
CB2J3LK,1
CB2J3QK,0
CB2J4FK,1
CB2J4GK,0
CB2J4OK,0
CB2J4ZK,0
CB2J51K,1
CB2J57K,1
CB2J5DK,1
CB2J5FK,1
CB2J5JK,1
CB2J62K,0
CB2J6AK,1
CB2J6FK,1
CB2J6GK,1
CB2J6RK,1
CB2J6SK,1
CB2J6UK,1
CB2J6YK,0
CB2J73K,1
CB2J75K,1
CB2J7FK,1
CB2J7NK,1
CB2J7TK,1
CB2J81K,1
CB2J82K,1
CB2J84K,0
CB2J88K,1
CB2J8AK,1
CB2J8CK,0
CB2J8DK,0
CB2J8ZK,1
CB2J94K,0
CB2J9FK,1
CB2J9HK,0
CB2J9IK,1
CB2J9JK,1
CB2J9MK,0
CB2JA0K,0
CB2JA8K,0
CB2JAAK,1
CB2JABK,1
CB2JADK,1
CB2JANK,0
CB2JAQK,1
CB2JAXK,1
CB2JAYK,1
CB2JB1K,1
CB2JBEK,1
CB2JBVK,1
CB2JBYK,1
CB2JC7K,1
CB2JCBK,0
CB2JCHK,0
CB2JCLK,1
CB2JCMK,1
CB2JCRK,1
CB2JD3K,0
CB2JDDK,0
CB2JDLK,1
CB2JDVK,0
CB2JE5K,1
CB2JEAK,1
CB2JERK,0
CB2JEUK,1
CB2JFJK,1
CB2JFLK,1
CB2JFOK,1
CB2JFQK,1
CB2JFVK,1
CB2JFXK,1
CB2JG4K,1
CB2JGDK,1
CB2JGEK,1
CB2JGQK,0
CB2JGVK,0
CB2JHHK,1
CB2JI4K,0
CB2JIIK,0
CB2JIKK,0
CB2JIPK,1
CB2JIWK,1
CB2JJ9K,1
CB2JJJK,1
CB2JJKK,0
CB2JJMK,1
CB2JJPK,1
CB2JK7K,1
CB2JKCK,1
CB2JKDK,1
CB2JKYK,1
CB2JL4K,0
CB2JLMK,1
CB2JM7K,1
CB2JMJK,1
CB2JMNK,0
CB2JMOK,0
CB2JMXK,1
CB2JN2K,1
CB2JN6K,1
CB2JNFK,0
CB2JNTK,1
CB2JO0K,0
CB2JO3K,0
CB2JO5K,1
CB2JOBK,1
CB2JOGK,0
CB2JORK,1
CB2JOWK,0
CB2JP6K,1
CB2JPGK,1
CB2JPNK,0
CB2JPWK,1
CB2JQ1K,0
CB2JQ6K,0
CB2JQAK,1
CB2JQJK,0
CB2JQOK,1
CB2JR0K,0
CB2JR1K,0
CB2JR7K,1
CB2JRRK,0
CB2JS5K,0
CB2JSAK,1
CB2JSFK,1
CB2JSGK,1
CB2JSKK,1
CB2JSVK,0
CB2JT8K,0
CB2JTNK,1
CB2JU1K,1
CB2JU2K,1
CB2JUCK,1
CB2JUMK,0
CB2JUOK,1
CB2JVAK,0
CB2JVBK,1
CB2JVCK,1
CB2JVDK,0
CB2JVLK,1
CB2JVWK,1
CB2JVXK,1
CB2JW0K,1
CB2JWGK,0
CB2JWHK,1
CB2JWTK,1
CB2JX6K,0
CB2JXMK,1
CB2JY4K,1
CB2JYCK,1
CB2JYQK,0
CB2JZ8K,1
CB2JZFK,1
CB2JZGK,1
CB2JZIK,1
CB2JZUK,1
CB2K00K,1
CB2K0TK,1
CB2K0XK,1
CB2K1PK,1
CB2K1QK,0
CB2K1XK,1
CB2K2GK,0
CB2K2NK,0
CB2K2SK,0
CB2K2XK,1
CB2K3KK,0
CB2K3QK,1
CB2K3SK,1
CB2K3VK,0
CB2K4BK,0
CB2K4FK,1
CB2K4NK,0
CB2K4OK,1
CB2K50K,0
CB2K57K,0
CB2K5IK,1
CB2K62K,1
CB2K67K,1
CB2K6RK,1
CB2K76K,1
CB2K7EK,1
CB2K7FK,1
CB2K7KK,1
CB2K7MK,1
CB2K8HK,1
CB2K8UK,0
CB2K8ZK,1
CB2K90K,1
CB2K95K,1
CB2K9BK,1
CB2K9HK,1
CB2K9PK,1
CB2K9WK,1
CB2KAHK,1
CB2KAOK,1
CB2KATK,1
CB2KAVK,1
CB2KAWK,1
CB2KB9K,1
CB2KBGK,1
CB2KBUK,1
CB2KBWK,1
CB2KC0K,1
CB2KC2K,1
CB2KCHK,1
CB2KCIK,1
CB2KCJK,1
CB2KCQK,1
CB2KD7K,1
CB2KDAK,1
CB2KDGK,1
CB2KE3K,1
CB2KE5K,0
CB2KE9K,1
CB2KEEK,1
CB2KEHK,1
CB2KEKK,1
CB2KELK,1
CB2KEOK,1
CB2KEPK,0
CB2KFOK,0
CB2KFPK,0
CB2KFYK,1
CB2KHBK,0
CB2KHCK,1
CB2KHDK,1
CB2KHMK,0
CB2KHYK,1
CB2KHZK,1
CB2KI1K,1
CB2KI9K,1
CB2KIBK,0
CB2KIVK,1
CB2KIYK,0
CB2KJ9K,0
CB2KJBK,1
CB2KJDK,1
CB2KJEK,1
CB2KJMK,1
CB2KK2K,1
CB2KK3K,1
CB2KKLK,1
CB2KKPK,0
CB2KKQK,0
CB2KL3K,1
CB2KLDK,1
CB2KLMK,0
CB2KLYK,1
CB2KMKK,1
CB2KMLK,1
CB2KMMK,0
CB2KMVK,1
CB2KN5K,1
